,Unnamed: 0,beds,baths,size,lot_size,zip_code,price,Area,Possibility to negotiate,Price cut on original price,longitude,latitude
780,780,3,3.0,1085.1,13068.0,98109,1364124.1,Central/Downtown,Middle,68206,-122.34675,47.630648
781,781,4,3.0,1134.9,7729.9,98199,500667.0,Central/Downtown,Low,22251,-122.39758,47.64767
782,782,4,4.5,1327.1,1480.4,98126,534886.8,Central/Downtown,Middle,17829,-122.3748,47.54687
783,783,5,3.0,1589.1,1098.3,98116,859294.5,Central/Downtown,High,14321,-122.39392,47.57487
784,784,3,3.5,1540.5,4896.2,98118,758253.6,Central/Downtown,Low,16850,-122.27496,47.543348
785,785,5,5.5,1982.9,4015.4,98103,1282459.7,Central/Downtown,Low,21374,-122.34166,47.671346
786,786,4,3.5,1354.4,970.4,98144,646906.6,Central/Downtown,Low,0,-122.30081,47.58577
787,787,3,4.0,799.9,108900.0,98115,379564.1,Central/Downtown,Middle,10543,-122.30122,47.68382
788,788,7,6.0,2689.2,3755.5,98126,885424.0,Central/Downtown,Middle,34433,-122.3748,47.54687
789,789,5,3.0,2580.5,7539.9,98115,641327.1,Central/Downtown,Low,10688,-122.30122,47.68382
790,790,5,3.0,1892.8,361548.00000000006,98115,646095.8,Central/Downtown,Low,21536,-122.30122,47.68382
791,791,5,5.0,2365.7,9832.8,98115,842826.3,Central/Downtown,Middle,28094,-122.30122,47.68382
792,792,6,4.5,2694.4,39204.0,98126,1234217.8,Central/Downtown,Middle,20570,-122.3748,47.54687
793,793,4,4.5,1631.2,2337.9,98117,1112357.1,Central/Downtown,Middle,55617,-122.37838,47.685919
794,794,4,3.5,1460.8,6614.7,98116,1241742.6,Central/Downtown,Low,62087,-122.39392,47.57487
795,795,4,2.0,808.1,6441.6,98177,616659.0,Central/Downtown,Middle,6851,-122.36978,47.740886
796,796,7,5.5,4829.1,13068.0,98102,4017968.3,Central/Downtown,Low,200898,-122.32253,47.63287
797,797,5,5.5,1317.3,1108.2,98108,649939.5,Central/Downtown,Middle,25275,-122.31514,47.546188
798,798,4,3.0,971.1,637.8,98103,745264.6,Central/Downtown,Middle,8280,-122.34166,47.671346
799,799,4,5.0,1553.9,39204.0,98115,937944.4,Central/Downtown,Low,20843,-122.30122,47.68382
800,800,4,3.5,1376.9,8627.5,98168,428857.0,Central/Downtown,Low,14295,-122.3027,47.491327
801,801,3,4.0,1852.9,6810.5,98168,560357.3,Central/Downtown,Low,21791,-122.3027,47.491327
802,802,5,4.5,2454.3,7213.6,98115,1277659.5,Central/Downtown,Middle,35490,-122.30122,47.68382
803,803,3,2.0,684.6,17424.0,98116,511952.7,Central/Downtown,Middle,11376,-122.39392,47.57487
804,804,4,4.0,2471.1,4078.7,98144,1441991.4,Central/Downtown,Middle,48066,-122.30081,47.58577
805,805,4,3.0,1724.1,6022.2,98115,955333.4,Central/Downtown,Low,31844,-122.30122,47.68382
806,806,3,3.5,1489.6,5567.2,98115,1193079.4,Central/Downtown,Low,33141,-122.30122,47.68382
807,807,2,2.0,1175.8,5503.1,98108,867549.7,Central/Downtown,Middle,38557,-122.31514,47.546188
808,808,6,4.5,2271.7,8968.8,98108,927048.4,Central/Downtown,Low,5150,-122.31514,47.546188
809,809,5,3.0,842.3,13068.0,98106,602794.2,Central/Downtown,Middle,16744,-122.35443,47.53282
810,810,4,2.0,1817.6,4789.5,98133,712642.2,Central/Downtown,Middle,31672,-122.34461,47.733852
811,811,5,3.0,2287.5,3136.7,98119,1118344.8,Central/Downtown,Low,24852,-122.36694,47.63877
812,812,5,5.5,2569.3,2849.6,98103,1689020.8,Central/Downtown,Low,37533,-122.34166,47.671346
813,813,5,3.5,1607.8,1262.5,98144,831534.9,Central/Downtown,Middle,4619,-122.30081,47.58577
814,814,5,2.0,1021.6,6618.6,98133,619294.3,Central/Downtown,Middle,13762,-122.34461,47.733852
815,815,5,5.5,1550.8,922.8,98109,1024579.1,Central/Downtown,High,5692,-122.34675,47.630648
816,816,6,4.0,2513.5,6544.9,98125,782915.9,Central/Downtown,Low,4349,-122.30308,47.716648
817,817,3,3.5,817.7,823.3,98118,563037.7,Central/Downtown,Low,18767,-122.27496,47.543348
818,818,6,4.5,2662.5,3219.0,98115,2253878.9,Central/Downtown,Low,0,-122.30122,47.68382
819,819,3,2.0,1374.1,4834.3,98118,531646.3,Central/Downtown,Low,0,-122.27496,47.543348
820,820,3,2.0,697.1,4601.5,98106,520270.6,Central/Downtown,Low,5780,-122.35443,47.53282
821,821,5,3.0,1744.2,6340.9,98199,1195938.7,Central/Downtown,High,0,-122.39758,47.64767
822,822,5,4.0,2638.7,4931.7,98119,1187695.8,Central/Downtown,Middle,39589,-122.36694,47.63877
823,823,4,3.0,1174.3,2465.7,98144,893843.0,Central/Downtown,High,14897,-122.30081,47.58577
824,824,3,4.0,788.6,5529.7,98115,842150.6,Central/Downtown,High,42107,-122.30122,47.68382
825,825,4,2.5,844.8,844.7,98105,559171.6,Central/Downtown,Middle,0,-122.30118,47.66377
826,826,8,7.0,2475.9,3753.1,98122,828520.4,Central/Downtown,Low,0,-122.30406,47.61157
827,827,3,2.5,1196.3,5835.4,98116,778363.6,Central/Downtown,Middle,30269,-122.39392,47.57487
828,828,3,3.0,1124.9,4529.7,98106,475678.2,Central/Downtown,Middle,13213,-122.35443,47.53282
829,829,5,2.0,1318.0,3707.4,98117,839113.7,Central/Downtown,Middle,18646,-122.37838,47.685919
830,830,5,3.0,1318.2,1336.7,98117,751755.7,Central/Downtown,High,20882,-122.37838,47.685919
831,831,3,4.0,2751.8,126324.0,98105,1615608.9,Central/Downtown,Middle,0,-122.30118,47.66377
832,832,4,4.0,1203.5,5409.5,98106,591754.6,Central/Downtown,Middle,13150,-122.35443,47.53282
833,833,4,3.0,2287.4,8712.0,98133,1038173.4,Central/Downtown,Middle,51908,-122.34461,47.733852
834,834,4,3.0,1650.3,4555.4,98199,1072091.0,Central/Downtown,Low,5956,-122.39758,47.64767
835,835,4,3.0,817.2,1420.4,98116,597192.0,Central/Downtown,Middle,0,-122.39392,47.57487
836,836,5,3.5,1845.1,5681.5,98125,704886.4,Central/Downtown,Low,27412,-122.30308,47.716648
837,837,3,3.0,832.0,5652.4,98103,496037.0,Central/Downtown,Middle,22046,-122.34166,47.671346
838,838,3,3.0,817.8,3922.0,98144,729021.3,Central/Downtown,High,28350,-122.30081,47.58577
839,839,5,3.5,1995.9,2933.9,98109,1152413.8,Central/Downtown,Middle,38413,-122.34675,47.630648
840,840,4,2.0,1013.9,5060.2,98125,781441.6,Central/Downtown,High,4341,-122.30308,47.716648
841,841,5,5.5,3749.6,3779.6,98102,2830790.5,Central/Downtown,Low,141539,-122.32253,47.63287
842,842,4,2.5,1585.5,1200.4,98122,957566.0,Central/Downtown,Low,26599,-122.30406,47.61157
843,843,7,4.0,2037.2,1838.0,98126,739026.5,Central/Downtown,Middle,0,-122.3748,47.54687
844,844,5,5.0,2246.7,4895.7,98115,1285309.4,Central/Downtown,High,49984,-122.30122,47.68382
845,845,5,5.0,2092.0,6304.3,98106,1044695.6,Central/Downtown,Middle,23215,-122.35443,47.53282
846,846,6,4.0,2262.0,6540.6,98115,1085758.5,Central/Downtown,Low,48255,-122.30122,47.68382
847,847,6,5.5,3227.8,13068.0,98115,1356688.4,Central/Downtown,Middle,37685,-122.30122,47.68382
848,848,5,4.5,2308.6,3859.2,98117,1281562.3,Central/Downtown,Middle,0,-122.37838,47.685919
849,849,3,3.5,1405.1,7252.1,98115,805778.6,Central/Downtown,Low,13429,-122.30122,47.68382
850,850,5,3.5,1598.2,2049.0,98102,1336539.4,Central/Downtown,High,22275,-122.32253,47.63287
851,851,4,3.0,1152.6,965.6,98125,615591.6,Central/Downtown,Low,17099,-122.30308,47.716648
852,852,5,3.0,2306.8,1964.4,98122,1046053.8,Central/Downtown,Middle,23245,-122.30406,47.61157
853,853,4,4.5,1311.1,2685.6,98108,723558.8,Central/Downtown,Middle,36177,-122.31514,47.546188
854,854,5,3.0,1290.7,756.8,98122,689309.5,Central/Downtown,Middle,0,-122.30406,47.61157
855,855,5,3.0,1073.2,708.3,98112,783537.4,Central/Downtown,Middle,34823,-122.29752,47.629653
856,856,5,3.5,1889.9,5799.6,98133,799153.9,Central/Downtown,Low,17758,-122.34461,47.733852
857,857,5,3.5,1183.0,2131.8,98144,601561.3,Central/Downtown,Middle,0,-122.30081,47.58577
858,858,5,4.0,3755.4,7473.3,98112,2889334.6,Central/Downtown,Middle,0,-122.29752,47.629653
859,859,3,3.0,1115.4,543.5,98144,588731.6,Central/Downtown,Middle,0,-122.30081,47.58577
860,860,5,4.5,1547.5,642.8,98144,649861.2,Central/Downtown,Middle,21662,-122.30081,47.58577
861,861,3,2.5,1202.8,1590.3,98144,736177.7,Central/Downtown,Middle,16359,-122.30081,47.58577
862,862,4,3.0,893.9,3098.0,98112,721747.6,Central/Downtown,Middle,32077,-122.29752,47.629653
863,863,3,3.5,1229.1,3726.9,98118,685464.2,Central/Downtown,Middle,3808,-122.27496,47.543348
864,864,6,4.0,2469.8,5971.1,98136,1098891.2,Central/Downtown,Middle,54944,-122.38803,47.538887
865,865,5,4.0,2511.2,6074.0,98115,1892553.1,Central/Downtown,Middle,21028,-122.30122,47.68382
866,866,6,4.0,1586.3,4212.3,98136,688782.6,Central/Downtown,Middle,26785,-122.38803,47.538887
867,867,5,4.0,1873.5,5115.5,98115,853821.5,Central/Downtown,Low,23717,-122.30122,47.68382
868,868,3,3.0,1382.9,788.4,98125,623397.4,Central/Downtown,Middle,31169,-122.30308,47.716648
869,869,6,5.0,2307.4,8577.7,98146,478893.8,Central/Downtown,Middle,7981,-122.35688,47.501753
870,870,4,3.0,1128.1,43560.0,98117,347983.7,Central/Downtown,High,9666,-122.37838,47.685919
871,871,5,5.0,1993.2,5794.4,98125,951786.3,Central/Downtown,Middle,26438,-122.30308,47.716648
872,872,4,3.0,1287.5,17424.0,98104,866137.3,Central/Downtown,Low,28871,-122.32855,47.60252
873,873,8,9.0,4270.2,13068.0,98105,1828470.8,Central/Downtown,Middle,91423,-122.30118,47.66377
874,874,4,2.5,881.9,1588.4,98144,576305.9,Central/Downtown,Middle,12806,-122.30081,47.58577
875,875,5,4.5,1671.6,1708.0,98126,629814.4,Central/Downtown,High,3498,-122.3748,47.54687
876,876,5,4.5,1389.9,1041.8,98103,808838.5,Central/Downtown,Middle,35948,-122.34166,47.671346
877,877,4,4.5,1377.0,1180.3,98118,543408.7,Central/Downtown,Middle,0,-122.27496,47.543348
878,878,5,3.5,1342.3,1057.9,98107,705585.5,Central/Downtown,Middle,35279,-122.37468,47.66747
879,879,5,5.5,3691.1,4641.4,98116,2072482.6,Central/Downtown,Low,92110,-122.39392,47.57487
880,880,5,2.0,1489.2,13068.0,98115,637206.3,Central/Downtown,Low,24780,-122.30122,47.68382
881,881,6,5.0,1859.7,3804.9,98122,990065.8,Central/Downtown,Middle,27501,-122.30406,47.61157
882,882,2,2.0,621.9,6657.5,98102,371743.2,Central/Downtown,Middle,4130,-122.32253,47.63287
883,883,4,3.0,924.1,528.8,98115,535603.5,Central/Downtown,Low,8926,-122.30122,47.68382
884,884,4,2.5,1086.0,1182.7,98125,540871.2,Central/Downtown,Low,24038,-122.30308,47.716648
885,885,3,3.5,1423.9,826.8,98103,639886.8,Central/Downtown,Middle,17774,-122.34166,47.671346
886,886,5,4.5,1855.4,2766.4,98103,1478427.2,Central/Downtown,Low,73921,-122.34166,47.671346
887,887,6,5.0,2204.7,6822.8,98178,723349.9,Central/Downtown,Low,12055,-122.24664,47.497971
888,888,6,3.5,2292.3,4676.3,98118,809962.0,Central/Downtown,Low,8999,-122.27496,47.543348
889,889,7,4.5,2320.6,5366.0,98133,1077245.6,Central/Downtown,Low,53862,-122.34461,47.733852
890,890,6,4.5,3023.9,3900.1,98115,1893722.0,Central/Downtown,Middle,31562,-122.30122,47.68382
891,891,5,4.5,1485.6,1381.6,98126,842230.5,Central/Downtown,Low,37432,-122.3748,47.54687
892,892,3,2.0,1106.7,5828.3,98136,820093.2,Central/Downtown,Middle,18224,-122.38803,47.538887
893,893,4,3.0,1157.8,4568.9,98106,682004.7,Central/Downtown,Middle,26522,-122.35443,47.53282
894,894,5,4.5,1596.2,1123.4,98136,839001.3,Central/Downtown,Middle,23305,-122.38803,47.538887
895,895,3,4.0,2643.2,4832.3,98144,688024.2,Central/Downtown,Low,30578,-122.30081,47.58577
896,896,6,4.0,1240.6,2700.1,98103,869514.8,Central/Downtown,Middle,43475,-122.34166,47.671346
897,897,5,4.0,2573.5,6739.1,98115,1685384.8,Central/Downtown,Low,9363,-122.30122,47.68382
898,898,5,4.0,2126.1,2560.8,98115,702269.8,Central/Downtown,Low,27310,-122.30122,47.68382
899,899,4,3.5,895.8,1694.8,98107,658312.3,Central/Downtown,Low,7314,-122.37468,47.66747
900,900,6,3.5,1455.5,2894.2,98146,629019.2,Central/Downtown,Low,17472,-122.35688,47.501753
901,901,4,2.0,792.6,5589.5,98103,857997.1,Central/Downtown,High,28599,-122.34166,47.671346
902,902,5,3.0,1569.7,820.1,98117,880826.4,Central/Downtown,Middle,24467,-122.37838,47.685919
903,903,5,4.0,1393.8,481.3,98122,832704.2,Central/Downtown,Middle,9252,-122.30406,47.61157
904,904,6,4.0,1775.1,7152.3,98125,1904402.5,Central/Downtown,Low,74060,-122.30308,47.716648
905,905,5,3.0,2563.9,5126.1,98115,1313994.8,Central/Downtown,Low,58399,-122.30122,47.68382
906,906,5,3.0,2104.9,5774.3,98136,766305.1,Central/Downtown,Middle,25543,-122.38803,47.538887
907,907,4,4.5,1569.4,1024.2,98144,750146.6,Central/Downtown,Low,29172,-122.30081,47.58577
908,908,6,6.0,2379.2,3918.5,98105,1433032.8,Central/Downtown,Low,47767,-122.30118,47.66377
909,909,5,2.5,2254.0,13068.0,98115,1092177.4,Central/Downtown,Low,6067,-122.30122,47.68382
910,910,4,3.5,2525.7,1660.9,98109,1604932.7,Central/Downtown,High,53497,-122.34675,47.630648
911,911,3,2.5,1468.5,4521.6,98106,738710.8,Central/Downtown,Middle,36935,-122.35443,47.53282
912,912,5,2.0,925.6,7117.7,98106,544195.7,Central/Downtown,Middle,24186,-122.35443,47.53282
913,913,4,2.5,1590.4,13068.0,98168,415151.1,Central/Downtown,Low,4612,-122.3027,47.491327
914,914,3,4.0,1444.4,6894.5,98125,698982.5,Central/Downtown,High,0,-122.30308,47.716648
915,915,6,3.5,3388.7,13068.0,98146,849192.5,Central/Downtown,Middle,18870,-122.35688,47.501753
916,916,5,4.5,1493.9,1249.4,98103,816258.0,Central/Downtown,Middle,22673,-122.34166,47.671346
917,917,4,3.0,1090.8,17424.0,98119,422749.4,Central/Downtown,Middle,0,-122.36694,47.63877
918,918,5,3.5,2390.4,13068.0,98118,1078945.7,Central/Downtown,Middle,23976,-122.27496,47.543348
919,919,5,3.5,1535.2,1347.4,98103,984982.1,Central/Downtown,Middle,5472,-122.34166,47.671346
920,920,4,4.0,1443.3,26136.0,98105,470760.1,Central/Downtown,Middle,10461,-122.30118,47.66377
921,921,3,4.5,749.1,1250.3,98126,480234.1,Central/Downtown,Middle,2667,-122.3748,47.54687
922,922,5,4.5,1472.8,1423.7,98119,822258.2,Central/Downtown,Low,9136,-122.36694,47.63877
923,923,5,4.0,1378.3,656.5,98117,719708.1,Central/Downtown,Middle,19991,-122.37838,47.685919
924,924,3,3.5,1058.7,2005.0,98115,799255.3,Central/Downtown,Middle,0,-122.30122,47.68382
925,925,4,3.5,954.0,918.8,98117,677277.0,Central/Downtown,Middle,0,-122.37838,47.685919
926,926,4,4.0,1393.4,3896.8,98119,1163300.0,Central/Downtown,Middle,51702,-122.36694,47.63877
927,927,2,3.0,566.6,1418.1,98106,413133.6,Central/Downtown,Middle,16066,-122.35443,47.53282
928,928,5,3.0,2013.9,3993.6,98112,1159273.3,Central/Downtown,Low,6440,-122.29752,47.629653
929,929,5,3.0,1614.9,4916.4,98144,932855.5,Central/Downtown,Middle,25912,-122.30081,47.58577
930,930,4,4.5,3460.2,4901.3,98116,1558965.6,Central/Downtown,Middle,17321,-122.39392,47.57487
931,931,4,3.5,1349.0,3607.5,98103,934520.0,Central/Downtown,High,41534,-122.34166,47.671346
932,932,5,3.5,1734.1,2959.5,98178,637471.8,Central/Downtown,Middle,28332,-122.24664,47.497971
933,933,6,4.0,2732.5,5753.8,98126,847715.3,Central/Downtown,Middle,4709,-122.3748,47.54687
934,934,5,4.5,2559.7,3516.9,98122,2119284.4,Central/Downtown,Low,105964,-122.30406,47.61157
935,935,4,4.0,984.4,8758.1,98106,517606.8,Central/Downtown,Middle,17253,-122.35443,47.53282
936,936,4,2.0,2127.2,8712.0,98125,660889.5,Central/Downtown,Middle,25701,-122.30308,47.716648
937,937,4,4.0,1316.2,3085.3,98125,678663.5,Central/Downtown,Low,18851,-122.30308,47.716648
938,938,4,3.5,2424.9,3774.3,98105,917958.2,Central/Downtown,Middle,30598,-122.30118,47.66377
939,939,5,5.5,3631.2,3888.1,98116,2678677.9,Central/Downtown,Low,74407,-122.39392,47.57487
940,940,6,3.0,2442.0,7274.2,98115,1477956.0,Central/Downtown,Middle,73897,-122.30122,47.68382
941,941,3,3.0,516.1,13068.0,98104,323466.0,Central/Downtown,Middle,8985,-122.32855,47.60252
942,942,3,2.0,787.7,4388.1,98108,548761.1,Central/Downtown,Low,6097,-122.31514,47.546188
943,943,5,3.5,1583.8,6526.4,98125,734610.9,Central/Downtown,Middle,36730,-122.30308,47.716648
944,944,4,5.5,1734.3,1475.7,98103,701481.5,Central/Downtown,Middle,19485,-122.34166,47.671346
945,945,4,4.5,1293.5,632.4,98119,817388.9,Central/Downtown,Low,31787,-122.36694,47.63877
946,946,5,3.0,2646.9,4627.2,98144,1193058.7,Central/Downtown,Middle,26512,-122.30081,47.58577
947,947,5,4.0,1719.3,2162.4,98107,924852.2,Central/Downtown,Middle,20552,-122.37468,47.66747
948,948,2,3.0,615.0,26136.0,98115,255304.1,Central/Downtown,High,9928,-122.30122,47.68382
949,949,3,2.0,799.9,5014.6,98118,478172.3,Central/Downtown,Middle,2656,-122.27496,47.543348
950,950,5,3.5,1333.4,1234.5,98103,669941.2,Central/Downtown,Middle,22331,-122.34166,47.671346
951,951,6,5.5,2433.6,3611.9,98117,1795465.3,Central/Downtown,Middle,29924,-122.37838,47.685919
952,952,5,4.5,2710.2,3137.5,98102,1584975.2,Central/Downtown,Middle,0,-122.32253,47.63287
953,953,4,4.5,1332.8,1093.8,98133,601682.2,Central/Downtown,Middle,26741,-122.34461,47.733852
954,954,4,2.5,1856.2,4352.4,98112,1380401.6,Central/Downtown,Middle,61351,-122.29752,47.629653
955,955,4,4.5,3095.0,7227.0,98177,1558572.8,Central/Downtown,Low,34634,-122.36978,47.740886
956,956,4,5.0,1483.2,5421.3,98136,1012567.7,Central/Downtown,Low,33752,-122.38803,47.538887
957,957,5,4.0,2131.5,7472.8,98122,1454427.3,Central/Downtown,Middle,40400,-122.30406,47.61157
958,958,4,3.0,1106.3,8696.9,98168,490171.8,Central/Downtown,Middle,13615,-122.3027,47.491327
959,959,3,4.0,1117.5,885.1,98115,659258.5,Central/Downtown,Middle,7325,-122.30122,47.68382
960,960,5,3.0,1271.8,7944.1,98125,738693.3,Central/Downtown,Middle,36934,-122.30308,47.716648
961,961,4,3.0,1159.3,5605.5,98103,962771.7,Central/Downtown,Middle,5348,-122.34166,47.671346
962,962,4,3.0,1562.5,2943.1,98103,811521.5,Central/Downtown,Low,18033,-122.34166,47.671346
963,963,5,3.0,2810.2,5220.7,98199,1474666.5,Central/Downtown,Middle,40962,-122.39758,47.64767
964,964,6,3.0,1997.0,3319.9,98116,1145321.6,Central/Downtown,Low,50903,-122.39392,47.57487
965,965,5,4.0,1546.7,7317.3,98177,858825.7,Central/Downtown,Middle,0,-122.36978,47.740886
966,966,5,5.5,3254.9,4248.6,98112,2668214.2,Central/Downtown,Low,103763,-122.29752,47.629653
967,967,5,5.5,1677.1,1521.6,98103,1037974.2,Central/Downtown,Middle,17299,-122.34166,47.671346
968,968,5,2.0,1963.1,3457.0,98117,818345.8,Central/Downtown,Middle,4546,-122.37838,47.685919
969,969,3,4.0,1303.5,78408.0,98121,1262330.1,Central/Downtown,Middle,56103,-122.34578,47.61487
970,970,4,4.5,1701.6,2701.5,98125,738991.3,Central/Downtown,Low,12316,-122.30308,47.716648
971,971,5,5.5,4046.3,5185.8,98112,3447557.1,Central/Downtown,Low,38306,-122.29752,47.629653
972,972,11,11.0,3663.1,4600.2,98119,1103761.2,Central/Downtown,Middle,55188,-122.36694,47.63877
973,973,5,4.0,1349.5,773.0,98107,850542.0,Central/Downtown,Middle,14175,-122.37468,47.66747
974,974,6,2.0,1278.6,3556.2,98117,820815.5,Central/Downtown,High,4560,-122.37838,47.685919
975,975,6,2.0,2327.5,4012.8,98136,494753.1,Central/Downtown,High,2748,-122.38803,47.538887
976,976,4,6.5,2000.7,3248.8,98109,1712188.5,Central/Downtown,Middle,57072,-122.34675,47.630648
977,977,5,4.0,2020.9,5405.3,98178,711150.4,Central/Downtown,Middle,0,-122.24664,47.497971
978,978,4,2.0,1351.8,5767.5,98118,765808.0,Central/Downtown,High,4254,-122.27496,47.543348
979,979,3,3.0,529.6,26136.0,98121,325544.4,Central/Downtown,Low,1808,-122.34578,47.61487
980,980,5,3.5,2108.9,9308.5,98106,850875.2,Central/Downtown,Middle,37816,-122.35443,47.53282
981,981,7,6.5,4787.4,6456.7,98122,3231865.8,Central/Downtown,Low,89774,-122.30406,47.61157
982,982,3,3.5,1009.3,4663.9,98118,490181.3,Central/Downtown,Middle,13616,-122.27496,47.543348
983,983,3,3.5,921.0,2335.7,98122,745672.4,Central/Downtown,High,33140,-122.30406,47.61157
984,984,5,3.0,1737.3,3341.0,98105,1121028.5,Central/Downtown,Low,0,-122.30118,47.66377
985,985,3,3.0,662.1,3798.1,98117,532246.7,Central/Downtown,Low,11827,-122.37838,47.685919
986,986,5,4.0,2059.8,3416.9,98107,1276985.7,Central/Downtown,Middle,63849,-122.37468,47.66747
987,987,6,4.5,2995.1,4179.1,98107,1971963.6,Central/Downtown,Middle,0,-122.37468,47.66747
988,988,4,3.5,1730.6,8712.0,98199,955856.7,Central/Downtown,Middle,31861,-122.39758,47.64767
989,989,4,4.0,1613.0,3138.8,98118,935929.1,Central/Downtown,Middle,5199,-122.27496,47.543348
990,990,5,3.0,2121.2,5732.1,98126,737575.2,Central/Downtown,Middle,32781,-122.3748,47.54687
991,991,6,3.0,1548.9,2244.5,98103,1110358.2,Central/Downtown,Middle,30843,-122.34166,47.671346
992,992,3,4.0,1724.2,2132.6,98133,705559.6,Central/Downtown,Low,19598,-122.34461,47.733852
993,993,6,4.5,2056.7,2267.0,98146,693973.9,Central/Downtown,Middle,19277,-122.35688,47.501753
994,994,5,5.5,1898.2,1674.4,98107,1117183.2,Central/Downtown,Middle,31032,-122.37468,47.66747
995,995,3,4.5,1081.7,5253.6,98107,740529.2,Central/Downtown,Middle,37026,-122.37468,47.66747
996,996,5,2.0,1350.5,5491.6,98115,856565.8,Central/Downtown,Low,4758,-122.30122,47.68382
997,997,7,8.0,3900.1,3536.7,98119,2090412.3,Central/Downtown,Middle,0,-122.36694,47.63877
998,998,4,3.5,1632.7,2517.8,98122,793960.0,Central/Downtown,Low,8821,-122.30406,47.61157
999,999,5,3.5,1235.4,1153.9,98107,677779.6,Central/Downtown,Low,11296,-122.37468,47.66747
1000,1000,5,4.0,2753.6,5095.5,98103,1567299.4,Central/Downtown,Low,0,-122.34166,47.671346
1001,1001,5,4.5,1658.9,1220.8,98117,875412.7,Central/Downtown,Low,4863,-122.37838,47.685919
1002,1002,4,3.0,1265.2,5744.7,98119,904590.7,Central/Downtown,Low,25127,-122.36694,47.63877
1003,1003,5,4.5,1677.5,1407.3,98199,988007.1,Central/Downtown,Middle,27444,-122.39758,47.64767
1004,1004,3,2.0,748.6,515.7,98103,652202.3,Central/Downtown,Low,18116,-122.34166,47.671346
1005,1005,3,3.0,815.2,161172.0,98146,302997.9,Central/Downtown,Middle,6733,-122.35688,47.501753
1006,1006,5,3.0,2110.6,8470.6,98133,914334.7,Central/Downtown,Low,15238,-122.34461,47.733852
1007,1007,5,7.0,2831.5,7835.1,98125,1433183.3,Central/Downtown,Middle,23886,-122.30308,47.716648
1008,1008,4,3.0,854.7,7855.5,98122,583710.6,Central/Downtown,Middle,12971,-122.30406,47.61157
1009,1009,4,4.0,2530.4,3382.0,98122,683006.5,Central/Downtown,Middle,15177,-122.30406,47.61157
1010,1010,3,3.0,1066.2,4141.8,98106,412481.6,Central/Downtown,Middle,16040,-122.35443,47.53282
1011,1011,3,3.0,508.3,3946535.9999999995,98103,555050.8,Central/Downtown,Low,9250,-122.34166,47.671346
1012,1012,6,3.0,1678.0,7805.3,98125,838644.0,Central/Downtown,Middle,32613,-122.30308,47.716648
1013,1013,5,5.0,1485.2,497.7,98122,847145.8,Central/Downtown,Low,14119,-122.30406,47.61157
1014,1014,5,4.0,1363.8,1231.0,98103,1101991.1,Central/Downtown,Low,24488,-122.34166,47.671346
1015,1015,3,3.0,759.5,30491.999999999996,98136,456464.7,Central/Downtown,Low,15215,-122.38803,47.538887
1016,1016,7,4.0,2885.3,6721.2,98118,814967.2,Central/Downtown,High,9055,-122.27496,47.543348
1017,1017,6,3.0,2314.4,3698.3,98107,1179084.9,Central/Downtown,Low,52403,-122.37468,47.66747
1018,1018,6,5.5,2074.9,4455.8,98103,1454267.1,Central/Downtown,Low,56554,-122.34166,47.671346
1019,1019,5,2.0,1433.5,6797.5,98115,1079750.0,Central/Downtown,Low,11997,-122.30122,47.68382
1020,1020,3,2.0,918.8,13068.0,98168,444672.2,Central/Downtown,High,22233,-122.3027,47.491327
1021,1021,3,2.5,1530.8,7043.0,98112,1406968.3,Central/Downtown,Middle,62531,-122.29752,47.629653
1022,1022,2,3.0,656.9,463.8,98144,584139.1,Central/Downtown,Low,19471,-122.30081,47.58577
1023,1023,3,3.5,1320.1,87120.0,98102,2035067.1,Central/Downtown,Middle,56529,-122.32253,47.63287
1024,1024,6,4.5,3921.0,3112.4,98116,2850047.5,Central/Downtown,Middle,110835,-122.39392,47.57487
1025,1025,4,3.0,898.7,13068.0,98199,429397.0,Central/Downtown,Low,4771,-122.39758,47.64767
1026,1026,6,4.0,1789.3,5598.7,98136,923867.0,Central/Downtown,Middle,5132,-122.38803,47.538887
1027,1027,3,2.0,1201.0,7310.2,98133,596421.3,Central/Downtown,Middle,19880,-122.34461,47.733852
1028,1028,4,2.0,1013.9,78408.0,98115,285370.7,Central/Downtown,Low,4756,-122.30122,47.68382
1029,1029,7,4.0,3174.2,7039.0,98115,650908.0,Central/Downtown,Middle,18080,-122.30122,47.68382
1030,1030,6,4.0,1733.5,4615.1,98115,935560.2,Central/Downtown,Low,0,-122.30122,47.68382
1031,1031,4,3.0,848.5,3706.5,98178,473276.1,Central/Downtown,Low,7887,-122.24664,47.497971
1032,1032,6,3.5,1424.7,2360.2,98144,1058771.8,Central/Downtown,Low,47056,-122.30081,47.58577
1033,1033,6,4.0,2922.8,5460.0,98119,1366053.8,Central/Downtown,Middle,0,-122.36694,47.63877
1034,1034,5,4.0,1360.0,5829.1,98115,876635.9,Central/Downtown,Low,4870,-122.30122,47.68382
1035,1035,5,4.0,1466.1,5364.3,98136,747163.6,Central/Downtown,Middle,29056,-122.38803,47.538887
1036,1036,5,3.5,2066.1,5009.5,98117,880630.1,Central/Downtown,High,44031,-122.37838,47.685919
1037,1037,5,6.5,3006.1,8871.2,98125,1350897.1,Central/Downtown,Middle,0,-122.30308,47.716648
1038,1038,3,2.0,492.6,4785.5,98107,300086.8,Central/Downtown,Middle,3334,-122.37468,47.66747
